******************************************************** 
*********  Electric Sweeper Enhanced Log File  ***** 
******************************************************** 
Date,20190227,'VE-Alpha4'
Time,Voltage,Current,Isolation,Range,SoC,Distance,Fan rpm,Fan Torque,Hyd. Pump rpm,Hyd. Pump Torque,SW Pump rpm,SW Pump Torque,Nozzle,Sidebrushes,WideSweepBrush,TempIGBT-Fan,Fan motor temp, Traction rpm, Traction torque,BMS1 Volts, BMS2 Volts 
13:40:19,6.620000000e+002,148,1758,115,77,128465,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,740,-304,329,326
13:40:20,6.670000000e+002,248,1758,115,77,128466,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,648,-387,336,331
13:40:21,6.590000000e+002,-179,1758,115,77,128467,1,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,648,174,335,329
13:40:22,6.520000000e+002,-397,1576,115,77,128468,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,672,336,329,325
13:40:23,6.490000000e+002,-537,1576,115,77,128469,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,695,94,327,323
13:40:24,6.660000000e+002,204,1576,115,77,128470,0,0.000000000e+000,-2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,629,-252,335,330
13:40:25,6.680000000e+002,222,1576,115,77,128471,0,0.000000000e+000,-2,0.000000000e+000,-3,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,538,-272,336,331
13:40:26,6.660000000e+002,142,1576,115,77,128472,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,461,-227,336,331
13:40:27,6.650000000e+002,81,1576,115,77,128472,0,0.000000000e+000,-2,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,415,-181,335,330
13:40:28,6.650000000e+002,43,1576,115,77,128473,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,346,-138,335,330
13:40:29,6.630000000e+002,11,1576,115,77,128474,0,0.000000000e+000,-2,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,301,-102,335,329
13:40:30,6.630000000e+002,-15,1408,115,77,128474,0,0.000000000e+000,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,273,-71,335,329
13:40:31,6.620000000e+002,-31,1408,115,77,128475,0,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,250,-30,334,329
13:40:32,6.600000000e+002,-117,1408,115,77,128475,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,253,300,334,329
13:40:33,6.520000000e+002,-393,1408,115,77,128475,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,379,1273,332,320
13:40:34,6.280000000e+002,-1701,1408,115,77,128476,0,0.000000000e+000,1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,672,1518,314,311
13:40:35,6.290000000e+002,-1278,1408,115,77,128476,0,0.000000000e+000,2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,809,-230,326,324
13:40:36,6.560000000e+002,-34,1408,115,77,128478,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,772,-65,330,327
13:40:37,6.690000000e+002,421,1408,115,77,128479,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,703,-354,336,332
13:40:38,6.470000000e+002,-569,1294,115,77,128481,0,0.000000000e+000,-2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,726,351,325,322
13:40:39,6.490000000e+002,-351,1294,115,77,128482,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,763,144,327,324
13:40:40,6.540000000e+002,-190,1294,115,77,128483,1,0.000000000e+000,-2,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,778,59,328,325
13:40:42,6.670000000e+002,379,1294,115,77,128484,0,0.000000000e+000,2,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,717,-302,335,331
13:40:43,6.760000000e+002,288,1294,115,77,128485,0,0.000000000e+000,2,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,576,-313,335,331
13:40:44,6.750000000e+002,210,1294,115,77,128486,0,0.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,538,-278,335,331
13:40:45,6.710000000e+002,99,1168,115,77,128487,0,0.000000000e+000,2,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,525,179,335,330
13:40:46,6.550000000e+002,-644,1168,115,77,128488,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,572,760,330,326
13:40:47,6.320000000e+002,-1881,1168,115,77,128489,0,0.000000000e+000,1,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,826,1473,321,318
13:40:48,6.230000000e+002,-1885,1168,115,77,128490,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,1046,662,314,313
13:40:49,6.410000000e+002,-886,1168,115,77,128491,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,1113,88,320,318
13:40:50,6.730000000e+002,477,1168,115,77,128493,0,0.000000000e+000,2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,1027,-336,334,318
13:40:51,6.740000000e+002,411,1168,115,77,128496,3,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,805,-399,334,331
13:40:52,6.750000000e+002,430,1168,115,77,128496,0,0.000000000e+000,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,722,-435,335,331
13:40:53,6.720000000e+002,242,1168,115,77,128498,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,566,-296,333,330
13:40:54,6.680000000e+002,131,1168,115,77,128499,0,0.000000000e+000,2,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,441,-213,332,328
13:40:55,6.670000000e+002,44,1168,115,77,128499,1,0.000000000e+000,1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,373,-158,331,328
13:40:56,6.660000000e+002,21,1168,115,77,128500,1,0.000000000e+000,1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,346,-132,331,327
13:40:57,6.670000000e+002,13,1168,115,77,128500,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,331,-119,331,327
13:40:58,6.660000000e+002,0,1168,115,77,128501,17,3.000000000e+001,1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,1.800000000e+001,315,-101,331,327
13:41:00,6.660000000e+002,-13,1168,115,77,128501,128,3.000000000e+001,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,1.800000000e+001,315,-70,331,327
13:41:01,6.660000000e+002,-28,1168,115,77,128502,231,3.000000000e+001,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,1.800000000e+001,264,-63,330,327
13:41:02,6.670000000e+002,-42,1083,115,77,128502,343,3.200000000e+001,1,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,18,1.700000000e+001,236,-41,330,327
13:41:03,6.640000000e+002,-51,1083,115,77,128503,443,2.800000000e+001,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,1.700000000e+001,238,-29,330,327
13:41:04,6.650000000e+002,-60,1083,115,77,128503,547,2.800000000e+001,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,18,1.700000000e+001,210,-18,330,327
13:41:05,6.650000000e+002,-49,1083,115,77,128503,642,3.100000000e+001,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,18,1.700000000e+001,282,-73,330,327
13:41:06,6.660000000e+002,-52,1083,115,77,128504,760,3.800000000e+001,-2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,1.800000000e+001,350,-121,330,327
13:41:07,6.650000000e+002,-60,1083,115,77,128504,899,4.800000000e+001,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,18,1.700000000e+001,353,-128,330,327
13:41:08,6.640000000e+002,-126,1083,115,77,128505,1060,7.000000000e+001,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,19,1.700000000e+001,284,-78,329,326
13:41:09,6.600000000e+002,-193,1083,115,77,128505,1293,8.100000000e+001,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,19,1.700000000e+001,213,-27,328,325
13:41:10,6.580000000e+002,-306,1040,115,77,128506,1561,1.110000000e+002,1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,19,1.700000000e+001,182,14,327,324
13:41:11,6.550000000e+002,-370,1040,115,77,128506,1931,1.180000000e+002,0,0.000000000e+000,-3,0.000000000e+000,Up,Off,Off,20,1.800000000e+001,177,46,326,323
13:41:12,6.520000000e+002,-415,1040,115,77,128506,2209,1.130000000e+002,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,20,1.700000000e+001,134,47,325,322
13:41:13,6.510000000e+002,-453,1040,115,77,128506,2479,1.090000000e+002,-1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,20,1.800000000e+001,128,40,324,322
13:41:15,6.520000000e+002,-487,1040,115,77,128507,2738,1.080000000e+002,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,20,1.700000000e+001,119,33,324,321
13:41:16,6.510000000e+002,-522,1040,115,77,128507,2978,1.130000000e+002,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,20,1.800000000e+001,121,44,323,321
13:41:17,6.460000000e+002,-529,1040,115,77,128507,3150,1.020000000e+002,-4,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,20,1.800000000e+001,113,57,323,321
13:41:18,6.600000000e+002,-400,1040,115,77,128507,3271,-4.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,20,1.800000000e+001,124,80,322,321
13:41:19,6.600000000e+002,-49,1040,115,77,128507,3047,-1.000000000e+000,1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,19,1.800000000e+001,130,106,328,325
13:41:20,6.590000000e+002,-56,1040,115,77,128508,2864,0.000000000e+000,0,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,18,1.800000000e+001,141,100,328,326
13:41:21,6.580000000e+002,-64,1040,115,77,128508,2697,1.000000000e+000,-2,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,18,1.800000000e+001,153,110,328,326
13:41:22,6.590000000e+002,-69,1040,115,77,128508,2550,-1.000000000e+000,1,0.000000000e+000,-3,0.000000000e+000,Up,Off,Off,18,1.800000000e+001,165,108,328,325
13:41:23,6.590000000e+002,-78,1040,115,77,128508,2400,1.000000000e+000,0,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,18,1.800000000e+001,188,95,328,325
13:41:24,6.600000000e+002,-56,1040,115,77,128508,2271,1.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,1.900000000e+001,172,3,328,326
13:41:25,6.630000000e+002,-56,1040,115,77,128509,2156,1.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,1.900000000e+001,156,75,329,326
13:41:26,6.610000000e+002,-58,1040,115,77,128509,2052,3.000000000e+000,-2,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,18,1.900000000e+001,128,77,328,326
13:41:27,6.640000000e+002,-37,1040,115,77,128509,1950,-1.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,1.900000000e+001,65,0,329,326
13:41:28,6.640000000e+002,-23,1013,115,77,128509,1861,2.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,-13,0,329,326
13:41:29,6.610000000e+002,-23,1013,115,77,128509,1777,2.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,1.900000000e+001,0,0,329,326
13:41:30,6.610000000e+002,-24,1013,115,77,128509,1705,-1.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,18,1.900000000e+001,0,0,329,326
13:41:32,6.610000000e+002,-24,1013,115,77,128509,1620,0.000000000e+000,1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,-21,0,329,326
13:41:33,6.630000000e+002,-24,1013,115,77,128509,1557,-4.000000000e+000,1,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,18,1.900000000e+001,-1,0,329,326
13:41:34,6.630000000e+002,-24,1013,115,77,128510,1503,1.000000000e+000,-2,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,0,329,326
13:41:35,6.630000000e+002,-24,1013,115,77,128510,1459,0.000000000e+000,-1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,0,329,326
13:41:36,6.630000000e+002,-24,1013,115,77,128510,1397,0.000000000e+000,2,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,18,1.900000000e+001,0,-1,329,326
13:41:37,6.610000000e+002,-24,1013,115,77,128510,1338,0.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,0,329,326
13:41:38,6.620000000e+002,-25,1013,115,77,128510,1302,0.000000000e+000,0,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,-15,-1,329,326
13:41:39,6.650000000e+002,-25,1013,115,77,128510,1247,1.000000000e+000,1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,18,1.900000000e+001,0,0,329,326
13:41:40,6.650000000e+002,-29,1013,115,77,128510,1205,-2.000000000e+000,-2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,1,329,326
13:41:41,6.640000000e+002,-22,1013,115,77,128510,1161,0.000000000e+000,1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,0,329,326
13:41:42,6.620000000e+002,-64,1013,115,77,128510,1122,0.000000000e+000,0,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,0,329,326
13:41:43,6.630000000e+002,-75,1059,115,77,128510,1082,1.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,0,329,326
13:41:44,6.620000000e+002,-81,1059,115,77,128510,1048,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,1,328,326
13:41:45,6.620000000e+002,-81,1059,115,77,128510,1011,0.000000000e+000,-2,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,1,328,326
13:41:46,6.600000000e+002,-82,1059,115,77,128510,977,0.000000000e+000,3,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,1,328,326
13:41:47,6.630000000e+002,-80,1059,115,77,128510,946,0.000000000e+000,-1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,1.900000000e+001,0,1,328,326
13:41:48,6.620000000e+002,-81,1059,115,77,128510,913,0.000000000e+000,1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,328,326
13:41:49,6.620000000e+002,-80,1059,115,77,128510,886,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,328,325
13:41:50,6.620000000e+002,-81,1088,115,77,128510,860,0.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,328,325
13:41:51,6.610000000e+002,-81,1088,115,77,128510,825,0.000000000e+000,2,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,328,325
13:41:53,6.610000000e+002,-83,1088,115,77,128510,800,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,0,328,325
13:41:54,6.610000000e+002,-82,1088,115,77,128510,782,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,328,325
13:41:55,6.610000000e+002,-83,1088,115,77,128510,756,2.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,328,325
13:41:56,6.630000000e+002,-81,1088,115,77,128510,737,1.000000000e+000,-1,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,0,328,325
13:41:57,6.600000000e+002,-83,1088,115,77,128510,708,0.000000000e+000,-2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,328,325
13:41:58,6.610000000e+002,-84,1097,115,77,128510,686,-1.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,328,325
13:41:59,6.630000000e+002,-82,1097,115,77,128510,664,0.000000000e+000,-4,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,328,325
13:42:00,6.630000000e+002,-11,1097,115,77,128510,648,0.000000000e+000,-2,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,0,328,325
13:42:01,6.640000000e+002,-10,1097,115,77,128510,619,0.000000000e+000,-2,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:02,6.630000000e+002,-10,1092,115,77,128510,606,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:03,6.640000000e+002,-11,1097,115,77,128510,591,0.000000000e+000,2,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:04,6.630000000e+002,-11,1097,115,77,128510,568,0.000000000e+000,-3,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:05,6.640000000e+002,-11,1097,115,77,128510,550,0.000000000e+000,2,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,0,329,326
13:42:06,6.630000000e+002,-11,1097,115,77,128510,529,0.000000000e+000,2,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:07,6.650000000e+002,-11,1097,115,77,128510,513,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:08,6.630000000e+002,-11,1097,115,77,128510,502,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:09,6.640000000e+002,-11,1097,115,77,128510,480,-1.000000000e+000,1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:10,6.630000000e+002,-11,1097,115,77,128510,462,0.000000000e+000,2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:11,6.630000000e+002,-11,1097,115,77,128510,450,1.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:12,6.640000000e+002,-11,1097,115,77,128510,430,0.000000000e+000,-2,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:13,6.650000000e+002,-11,1097,115,77,128510,420,1.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:14,6.640000000e+002,-11,1097,115,77,128510,402,0.000000000e+000,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:16,6.650000000e+002,-11,1097,115,77,128510,394,0.000000000e+000,-1,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:17,6.630000000e+002,-11,1097,115,77,128510,379,1.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:18,6.630000000e+002,-11,1097,115,77,128510,362,0.000000000e+000,3,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,0,329,326
13:42:19,6.640000000e+002,-11,1097,115,77,128510,349,-1.000000000e+000,1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:20,6.650000000e+002,-11,1097,115,77,128510,338,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:21,6.640000000e+002,-11,1097,115,77,128510,329,-1.000000000e+000,2,0.000000000e+000,-3,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:22,6.640000000e+002,-12,1097,115,77,128510,313,0.000000000e+000,0,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:23,6.640000000e+002,-12,1097,115,77,128510,303,0.000000000e+000,2,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:24,6.640000000e+002,-11,1097,115,77,128510,293,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:25,6.630000000e+002,-11,1097,115,77,128510,283,0.000000000e+000,-2,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:26,6.640000000e+002,-11,1097,115,77,128510,268,0.000000000e+000,2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,0,329,326
13:42:27,6.640000000e+002,-11,1097,115,77,128510,258,0.000000000e+000,3,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
13:42:28,6.640000000e+002,-11,1097,115,77,128510,247,0.000000000e+000,2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,0,329,326
13:42:29,6.630000000e+002,-11,1097,115,77,128510,238,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,2.000000000e+001,0,1,329,326
13:42:30,6.640000000e+002,-11,1097,115,77,128510,229,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,18,2.000000000e+001,0,1,329,326
